timestamp_iso,unix_ms,trial_id,label,radar_status,pir_placeholder,distance_cm,inference,speed_m_s,esp_millis,radar_bin,ultrasonic_active,inference_code,distance_change_cm,speed_cm_s,radar_count,raw_message,source_file,label_clean,target_3class,distance_clipped,distance_valid_20_500,close_20_150,too_close_lt20,abs_speed_cm_s,abs_distance_change_cm
2026-06-25T21:38:48.021,1782403728021,trial_01,human_approaching,STILL,PIR_REMOVED,141.4,STATIC_OBJECT_NEAR,0.0,854156,0,1,2,0.0,0.0,0,"STILL,PIR_REMOVED,141.4,STATIC_OBJECT_NEAR,0.000,854156,0,1,2,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,141.4,1,1,0,0.0,0.0
2026-06-25T21:38:48.501,1782403728501,trial_01,human_approaching,STILL,PIR_REMOVED,123.1,BREACH_VERIFIED,0.412,854599,0,1,4,18.2,41.17,0,"STILL,PIR_REMOVED,123.1,BREACH_VERIFIED,0.412,854599,0,1,4,18.2,41.17,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,123.1,1,1,0,41.17,18.2
2026-06-25T21:38:48.797,1782403728797,trial_01,human_approaching,STILL,PIR_REMOVED,88.6,BREACH_VERIFIED,0.965,854957,0,1,4,34.6,96.55,0,"STILL,PIR_REMOVED,88.6,BREACH_VERIFIED,0.965,854957,0,1,4,34.6,96.55,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,88.6,1,1,0,96.55,34.6
2026-06-25T21:38:49.113,1782403729113,trial_01,human_approaching,STILL,PIR_REMOVED,62.4,BREACH_VERIFIED,0.752,855305,0,1,4,26.2,75.17,0,"STILL,PIR_REMOVED,62.4,BREACH_VERIFIED,0.752,855305,0,1,4,26.2,75.17,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,62.4,1,1,0,75.17,26.2
2026-06-25T21:38:49.546,1782403729546,trial_01,human_approaching,STILL,PIR_REMOVED,73.0,BREACH_VERIFIED,-0.308,855648,0,1,4,-10.6,-30.81,0,"STILL,PIR_REMOVED,73.0,BREACH_VERIFIED,-0.308,855648,0,1,4,-10.6,-30.81,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,73.0,1,1,0,30.81,10.6
2026-06-25T21:38:49.747,1782403729747,trial_01,human_approaching,STILL,PIR_REMOVED,75.5,STATIC_OBJECT_NEAR,-0.069,856017,0,1,2,-2.5,-6.88,0,"STILL,PIR_REMOVED,75.5,STATIC_OBJECT_NEAR,-0.069,856017,0,1,2,-2.5,-6.88,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,75.5,1,1,0,6.88,2.5
2026-06-25T21:38:50.015,1782403730015,trial_01,human_approaching,STILL,PIR_REMOVED,152.2,SECURE,0.0,856896,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,152.2,SECURE,0.000,856896,0,1,0,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,152.2,1,0,0,0.0,0.0
2026-06-25T21:38:50.378,1782403730378,trial_01,human_approaching,STILL,PIR_REMOVED,127.2,BREACH_VERIFIED,0.679,857264,0,1,4,25.0,67.89,0,"STILL,PIR_REMOVED,127.2,BREACH_VERIFIED,0.679,857264,0,1,4,25.0,67.89,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,127.2,1,1,0,67.89,25.0
2026-06-25T21:38:50.690,1782403730690,trial_01,human_approaching,STILL,PIR_REMOVED,102.5,BREACH_VERIFIED,0.686,857624,0,1,4,24.7,68.55,0,"STILL,PIR_REMOVED,102.5,BREACH_VERIFIED,0.686,857624,0,1,4,24.7,68.55,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,102.5,1,1,0,68.55,24.7
2026-06-25T21:38:51.027,1782403731027,trial_01,human_approaching,STILL,PIR_REMOVED,59.1,BREACH_VERIFIED,1.23,857977,0,1,4,43.4,122.96,0,"STILL,PIR_REMOVED,59.1,BREACH_VERIFIED,1.230,857977,0,1,4,43.4,122.96,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,59.1,1,1,0,122.96,43.4
2026-06-25T21:38:51.482,1782403731482,trial_01,human_approaching,STILL,PIR_REMOVED,97.8,BREACH_VERIFIED,-1.141,858316,0,1,4,-38.7,-114.1,0,"STILL,PIR_REMOVED,97.8,BREACH_VERIFIED,-1.141,858316,0,1,4,-38.7,-114.10,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,97.8,1,1,0,114.1,38.7
2026-06-25T21:38:52.320,1782403732320,trial_01,human_approaching,STILL,PIR_REMOVED,156.3,SECURE,0.0,859198,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,156.3,SECURE,0.000,859198,0,1,0,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,156.3,1,0,0,0.0,0.0
2026-06-25T21:38:52.737,1782403732737,trial_01,human_approaching,STILL,PIR_REMOVED,133.2,BREACH_VERIFIED,0.519,859642,0,1,4,23.0,51.9,0,"STILL,PIR_REMOVED,133.2,BREACH_VERIFIED,0.519,859642,0,1,4,23.0,51.90,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,133.2,1,1,0,51.9,23.0
2026-06-25T21:38:53.308,1782403733308,trial_01,human_approaching,STILL,PIR_REMOVED,91.6,BREACH_VERIFIED,1.034,860045,0,1,4,41.7,103.38,0,"STILL,PIR_REMOVED,91.6,BREACH_VERIFIED,1.034,860045,0,1,4,41.7,103.38,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,91.6,1,1,0,103.38,41.7
2026-06-25T21:38:53.528,1782403733528,trial_01,human_approaching,STILL,PIR_REMOVED,80.3,BREACH_VERIFIED,0.323,860393,0,1,4,11.3,32.34,0,"STILL,PIR_REMOVED,80.3,BREACH_VERIFIED,0.323,860393,0,1,4,11.3,32.34,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,80.3,1,1,0,32.34,11.3
2026-06-25T21:38:53.901,1782403733901,trial_01,human_approaching,STILL,PIR_REMOVED,49.1,BREACH_VERIFIED,0.902,860739,0,1,4,31.2,90.19,0,"STILL,PIR_REMOVED,49.1,BREACH_VERIFIED,0.902,860739,0,1,4,31.2,90.19,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,49.1,1,1,0,90.19,31.2
2026-06-25T21:38:54.089,1782403734089,trial_01,human_approaching,STILL,PIR_REMOVED,41.8,BREACH_VERIFIED,0.218,861076,0,1,4,7.3,21.79,0,"STILL,PIR_REMOVED,41.8,BREACH_VERIFIED,0.218,861076,0,1,4,7.3,21.79,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,41.8,1,1,0,21.79,7.3
2026-06-25T21:38:54.581,1782403734581,trial_01,human_approaching,STILL,PIR_REMOVED,43.7,STATIC_OBJECT_NEAR,0.0,861409,0,1,2,0.0,0.0,0,"STILL,PIR_REMOVED,43.7,STATIC_OBJECT_NEAR,0.000,861409,0,1,2,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,43.7,1,1,0,0.0,0.0
2026-06-25T21:38:54.977,1782403734977,trial_01,human_approaching,STILL,PIR_REMOVED,101.9,BREACH_VERIFIED,-1.743,861743,0,1,4,-58.2,-174.27,0,"STILL,PIR_REMOVED,101.9,BREACH_VERIFIED,-1.743,861743,0,1,4,-58.2,-174.27,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,101.9,1,1,0,174.27,58.2
2026-06-25T21:38:55.338,1782403735338,trial_01,human_approaching,STILL,PIR_REMOVED,74.4,BREACH_VERIFIED,0.782,862094,0,1,4,27.4,78.16,0,"STILL,PIR_REMOVED,74.4,BREACH_VERIFIED,0.782,862094,0,1,4,27.4,78.16,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,74.4,1,1,0,78.16,27.4
2026-06-25T21:38:55.566,1782403735566,trial_01,human_approaching,STILL,PIR_REMOVED,58.3,BREACH_VERIFIED,0.412,862485,0,1,4,16.1,41.16,0,"STILL,PIR_REMOVED,58.3,BREACH_VERIFIED,0.412,862485,0,1,4,16.1,41.16,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,58.3,1,1,0,41.16,16.1
2026-06-25T21:38:55.855,1782403735855,trial_01,human_approaching,STILL,PIR_REMOVED,64.9,STATIC_OBJECT_NEAR,-0.195,862823,0,1,2,-6.6,-19.47,0,"STILL,PIR_REMOVED,64.9,STATIC_OBJECT_NEAR,-0.195,862823,0,1,2,-6.6,-19.47,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,64.9,1,1,0,19.47,6.6
2026-06-25T21:38:56.852,1782403736852,trial_01,human_approaching,STILL,PIR_REMOVED,222.3,SECURE,0.0,863627,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,222.3,SECURE,0.000,863627,0,1,0,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,222.3,1,0,0,0.0,0.0
2026-06-25T21:38:57.226,1782403737226,trial_01,human_approaching,STILL,PIR_REMOVED,207.2,SECURE,0.338,864075,0,1,0,15.1,33.8,0,"STILL,PIR_REMOVED,207.2,SECURE,0.338,864075,0,1,0,15.1,33.80,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,207.2,1,0,0,33.8,15.1
2026-06-25T21:38:57.616,1782403737616,trial_01,human_approaching,STILL,PIR_REMOVED,152.3,SECURE,1.322,864490,0,1,0,54.8,132.16,0,"STILL,PIR_REMOVED,152.3,SECURE,1.322,864490,0,1,0,54.8,132.16,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,152.3,1,0,0,132.16,54.8
2026-06-25T21:38:58.038,1782403738038,trial_01,human_approaching,STILL,PIR_REMOVED,139.0,BREACH_VERIFIED,0.301,864934,0,1,4,13.4,30.11,0,"STILL,PIR_REMOVED,139.0,BREACH_VERIFIED,0.301,864934,0,1,4,13.4,30.11,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,139.0,1,1,0,30.11,13.4
2026-06-25T21:38:58.411,1782403738411,trial_01,human_approaching,STILL,PIR_REMOVED,99.1,BREACH_VERIFIED,1.101,865296,0,1,4,39.9,110.12,0,"STILL,PIR_REMOVED,99.1,BREACH_VERIFIED,1.101,865296,0,1,4,39.9,110.12,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,99.1,1,1,0,110.12,39.9
2026-06-25T21:38:58.678,1782403738678,trial_01,human_approaching,STILL,PIR_REMOVED,90.9,BREACH_VERIFIED,0.231,865649,0,1,4,8.2,23.11,0,"STILL,PIR_REMOVED,90.9,BREACH_VERIFIED,0.231,865649,0,1,4,8.2,23.11,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,90.9,1,1,0,23.11,8.2
2026-06-25T21:38:59.059,1782403739059,trial_01,human_approaching,STILL,PIR_REMOVED,64.9,BREACH_VERIFIED,0.747,865998,0,1,4,26.1,74.68,0,"STILL,PIR_REMOVED,64.9,BREACH_VERIFIED,0.747,865998,0,1,4,26.1,74.68,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,64.9,1,1,0,74.68,26.1
2026-06-25T21:38:59.412,1782403739412,trial_01,human_approaching,STILL,PIR_REMOVED,53.3,BREACH_VERIFIED,0.337,866341,0,1,4,11.6,33.71,0,"STILL,PIR_REMOVED,53.3,BREACH_VERIFIED,0.337,866341,0,1,4,11.6,33.71,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,53.3,1,1,0,33.71,11.6
2026-06-25T21:38:59.896,1782403739896,trial_01,human_approaching,STILL,PIR_REMOVED,65.1,BREACH_VERIFIED,-0.305,866728,0,1,4,-11.8,-30.52,0,"STILL,PIR_REMOVED,65.1,BREACH_VERIFIED,-0.305,866728,0,1,4,-11.8,-30.52,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,65.1,1,1,0,30.52,11.8
2026-06-25T21:39:01.308,1782403741308,trial_01,human_approaching,STILL,PIR_REMOVED,165.1,SECURE,0.0,868043,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,165.1,SECURE,0.000,868043,0,1,0,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,165.1,1,0,0,0.0,0.0
2026-06-25T21:39:01.574,1782403741574,trial_01,human_approaching,STILL,PIR_REMOVED,132.0,BREACH_VERIFIED,0.744,868488,0,1,4,33.1,74.38,0,"STILL,PIR_REMOVED,132.0,BREACH_VERIFIED,0.744,868488,0,1,4,33.1,74.38,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,132.0,1,1,0,74.38,33.1
2026-06-25T21:39:01.982,1782403741982,trial_01,human_approaching,STILL,PIR_REMOVED,109.2,BREACH_VERIFIED,0.567,868890,0,1,4,22.8,56.74,0,"STILL,PIR_REMOVED,109.2,BREACH_VERIFIED,0.567,868890,0,1,4,22.8,56.74,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,109.2,1,1,0,56.74,22.8
2026-06-25T21:39:02.437,1782403742437,trial_01,human_approaching,STILL,PIR_REMOVED,76.2,BREACH_VERIFIED,0.932,869244,0,1,4,33.0,93.17,0,"STILL,PIR_REMOVED,76.2,BREACH_VERIFIED,0.932,869244,0,1,4,33.0,93.17,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,76.2,1,1,0,93.17,33.0
2026-06-25T21:39:02.614,1782403742614,trial_01,human_approaching,STILL,PIR_REMOVED,68.7,BREACH_VERIFIED,0.22,869588,0,1,4,7.6,21.97,0,"STILL,PIR_REMOVED,68.7,BREACH_VERIFIED,0.220,869588,0,1,4,7.6,21.97,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,68.7,1,1,0,21.97,7.6
2026-06-25T21:39:03.034,1782403743034,trial_01,human_approaching,STILL,PIR_REMOVED,57.5,BREACH_VERIFIED,0.326,869931,0,1,4,11.2,32.57,0,"STILL,PIR_REMOVED,57.5,BREACH_VERIFIED,0.326,869931,0,1,4,11.2,32.57,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,57.5,1,1,0,32.57,11.2
2026-06-25T21:39:03.379,1782403743379,trial_01,human_approaching,STILL,PIR_REMOVED,41.9,BREACH_VERIFIED,0.461,870269,0,1,4,15.6,46.08,0,"STILL,PIR_REMOVED,41.9,BREACH_VERIFIED,0.461,870269,0,1,4,15.6,46.08,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,41.9,1,1,0,46.08,15.6
2026-06-25T21:39:03.833,1782403743833,trial_01,human_approaching,STILL,PIR_REMOVED,56.0,BREACH_VERIFIED,-0.422,870602,0,1,4,-14.1,-42.24,0,"STILL,PIR_REMOVED,56.0,BREACH_VERIFIED,-0.422,870602,0,1,4,-14.1,-42.24,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,56.0,1,1,0,42.24,14.1
2026-06-25T21:39:04.298,1782403744298,trial_01,human_approaching,STILL,PIR_REMOVED,57.8,STATIC_OBJECT_NEAR,0.0,870940,0,1,2,0.0,0.0,0,"STILL,PIR_REMOVED,57.8,STATIC_OBJECT_NEAR,0.000,870940,0,1,2,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,57.8,1,1,0,0.0,0.0
2026-06-25T21:39:04.705,1782403744705,trial_01,human_approaching,STILL,PIR_REMOVED,232.8,SECURE,-3.996,871378,0,1,0,-175.0,-399.58,0,"STILL,PIR_REMOVED,232.8,SECURE,-3.996,871378,0,1,0,-175.0,-399.58,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,232.8,1,0,0,399.58,175.0
2026-06-25T21:39:05.569,1782403745569,trial_01,human_approaching,STILL,PIR_REMOVED,166.9,SECURE,0.0,872289,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,166.9,SECURE,0.000,872289,0,1,0,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,166.9,1,0,0,0.0,0.0
2026-06-25T21:39:05.821,1782403745821,trial_01,human_approaching,STILL,PIR_REMOVED,132.0,BREACH_VERIFIED,0.784,872734,0,1,4,34.9,78.44,0,"STILL,PIR_REMOVED,132.0,BREACH_VERIFIED,0.784,872734,0,1,4,34.9,78.44,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,132.0,1,1,0,78.44,34.9
2026-06-25T21:39:06.203,1782403746203,trial_01,human_approaching,STILL,PIR_REMOVED,97.5,BREACH_VERIFIED,0.858,873136,0,1,4,34.5,85.8,0,"STILL,PIR_REMOVED,97.5,BREACH_VERIFIED,0.858,873136,0,1,4,34.5,85.80,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,97.5,1,1,0,85.8,34.5
2026-06-25T21:39:06.694,1782403746694,trial_01,human_approaching,STILL,PIR_REMOVED,83.5,BREACH_VERIFIED,0.397,873488,0,1,4,14.0,39.66,0,"STILL,PIR_REMOVED,83.5,BREACH_VERIFIED,0.397,873488,0,1,4,14.0,39.66,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,83.5,1,1,0,39.66,14.0
2026-06-25T21:39:06.927,1782403746927,trial_01,human_approaching,STILL,PIR_REMOVED,79.8,STATIC_OBJECT_NEAR,0.106,873836,0,1,2,3.7,10.64,0,"STILL,PIR_REMOVED,79.8,STATIC_OBJECT_NEAR,0.106,873836,0,1,2,3.7,10.64,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,79.8,1,1,0,10.64,3.7
2026-06-25T21:39:07.274,1782403747274,trial_01,human_approaching,STILL,PIR_REMOVED,73.9,STATIC_OBJECT_NEAR,0.17,874181,0,1,2,5.9,16.99,0,"STILL,PIR_REMOVED,73.9,STATIC_OBJECT_NEAR,0.170,874181,0,1,2,5.9,16.99,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,73.9,1,1,0,16.99,5.9
2026-06-25T21:39:07.667,1782403747667,trial_01,human_approaching,STILL,PIR_REMOVED,163.0,SECURE,-2.278,874572,0,1,0,-89.1,-227.83,0,"STILL,PIR_REMOVED,163.0,SECURE,-2.278,874572,0,1,0,-89.1,-227.83,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,163.0,1,0,0,227.83,89.1
2026-06-25T21:39:08.096,1782403748096,trial_01,human_approaching,STILL,PIR_REMOVED,145.7,BREACH_VERIFIED,0.425,874979,0,1,4,17.3,42.46,0,"STILL,PIR_REMOVED,145.7,BREACH_VERIFIED,0.425,874979,0,1,4,17.3,42.46,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,145.7,1,1,0,42.46,17.3
2026-06-25T21:39:08.422,1782403748422,trial_01,human_approaching,STILL,PIR_REMOVED,95.1,BREACH_VERIFIED,1.253,875383,0,1,4,50.6,125.32,0,"STILL,PIR_REMOVED,95.1,BREACH_VERIFIED,1.253,875383,0,1,4,50.6,125.32,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,95.1,1,1,0,125.32,50.6
2026-06-25T21:39:08.899,1782403748899,trial_01,human_approaching,STILL,PIR_REMOVED,85.0,BREACH_VERIFIED,0.291,875732,0,1,4,10.2,29.11,0,"STILL,PIR_REMOVED,85.0,BREACH_VERIFIED,0.291,875732,0,1,4,10.2,29.11,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,85.0,1,1,0,29.11,10.2
2026-06-25T21:39:09.205,1782403749205,trial_01,human_approaching,STILL,PIR_REMOVED,67.0,BREACH_VERIFIED,0.517,876080,0,1,4,18.0,51.68,0,"STILL,PIR_REMOVED,67.0,BREACH_VERIFIED,0.517,876080,0,1,4,18.0,51.68,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,67.0,1,1,0,51.68,18.0
2026-06-25T21:39:10.224,1782403750224,trial_01,human_approaching,STILL,PIR_REMOVED,155.9,SECURE,0.0,876886,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,155.9,SECURE,0.000,876886,0,1,0,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,155.9,1,0,0,0.0,0.0
2026-06-25T21:39:10.612,1782403750612,trial_01,human_approaching,STILL,PIR_REMOVED,131.6,BREACH_VERIFIED,0.662,877254,0,1,4,24.4,66.2,0,"STILL,PIR_REMOVED,131.6,BREACH_VERIFIED,0.662,877254,0,1,4,24.4,66.20,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,131.6,1,1,0,66.2,24.4
2026-06-25T21:39:10.961,1782403750961,trial_01,human_approaching,STILL,PIR_REMOVED,110.9,BREACH_VERIFIED,0.514,877655,0,1,4,20.6,51.39,0,"STILL,PIR_REMOVED,110.9,BREACH_VERIFIED,0.514,877655,0,1,4,20.6,51.39,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,110.9,1,1,0,51.39,20.6
2026-06-25T21:39:11.087,1782403751087,trial_01,human_approaching,STILL,PIR_REMOVED,72.6,BREACH_VERIFIED,0.966,878052,0,1,4,38.4,96.64,0,"STILL,PIR_REMOVED,72.6,BREACH_VERIFIED,0.966,878052,0,1,4,38.4,96.64,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,72.6,1,1,0,96.64,38.4
2026-06-25T21:39:11.419,1782403751419,trial_01,human_approaching,STILL,PIR_REMOVED,62.4,BREACH_VERIFIED,0.297,878395,0,1,4,10.2,29.73,0,"STILL,PIR_REMOVED,62.4,BREACH_VERIFIED,0.297,878395,0,1,4,10.2,29.73,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,62.4,1,1,0,29.73,10.2
2026-06-25T21:39:11.934,1782403751934,trial_01,human_approaching,STILL,PIR_REMOVED,52.4,BREACH_VERIFIED,0.292,878735,0,1,4,9.9,29.22,0,"STILL,PIR_REMOVED,52.4,BREACH_VERIFIED,0.292,878735,0,1,4,9.9,29.22,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,52.4,1,1,0,29.22,9.9
2026-06-25T21:39:12.443,1782403752443,trial_01,human_approaching,STILL,PIR_REMOVED,44.2,BREACH_VERIFIED,0.244,879073,0,1,4,8.2,24.41,0,"STILL,PIR_REMOVED,44.2,BREACH_VERIFIED,0.244,879073,0,1,4,8.2,24.41,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,44.2,1,1,0,24.41,8.2
2026-06-25T21:39:14.012,1782403754012,trial_01,human_approaching,STILL,PIR_REMOVED,175.3,SECURE,0.0,880899,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,175.3,SECURE,0.000,880899,0,1,0,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,175.3,1,0,0,0.0,0.0
2026-06-25T21:39:14.519,1782403754519,trial_01,human_approaching,STILL,PIR_REMOVED,141.9,BREACH_VERIFIED,0.782,881326,0,1,4,33.4,78.19,0,"STILL,PIR_REMOVED,141.9,BREACH_VERIFIED,0.782,881326,0,1,4,33.4,78.19,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,141.9,1,1,0,78.19,33.4
2026-06-25T21:39:14.991,1782403754991,trial_01,human_approaching,STILL,PIR_REMOVED,111.0,BREACH_VERIFIED,0.766,881729,0,1,4,30.9,76.61,0,"STILL,PIR_REMOVED,111.0,BREACH_VERIFIED,0.766,881729,0,1,4,30.9,76.61,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,111.0,1,1,0,76.61,30.9
2026-06-25T21:39:15.406,1782403755406,trial_01,human_approaching,STILL,PIR_REMOVED,72.7,BREACH_VERIFIED,1.081,882084,0,1,4,38.4,108.14,0,"STILL,PIR_REMOVED,72.7,BREACH_VERIFIED,1.081,882084,0,1,4,38.4,108.14,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,72.7,1,1,0,108.14,38.4
2026-06-25T21:39:17.193,1782403757193,trial_01,human_approaching,STILL,PIR_REMOVED,56.6,BREACH_VERIFIED,0.469,882427,0,1,4,16.1,46.89,0,"STILL,PIR_REMOVED,56.6,BREACH_VERIFIED,0.469,882427,0,1,4,16.1,46.89,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,56.6,1,1,0,46.89,16.1
2026-06-25T21:39:17.194,1782403757194,trial_01,human_approaching,STILL,PIR_REMOVED,185.6,SECURE,0.0,883228,0,1,0,0.0,0.0,0,"STILL,PIR_REMOVED,185.6,SECURE,0.000,883228,0,1,0,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,185.6,1,0,0,0.0,0.0
2026-06-25T21:39:17.194,1782403757194,trial_01,human_approaching,STILL,PIR_REMOVED,155.1,SECURE,0.684,883674,0,1,0,30.5,68.41,0,"STILL,PIR_REMOVED,155.1,SECURE,0.684,883674,0,1,0,30.5,68.41,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,155.1,1,0,0,68.41,30.5
2026-06-25T21:39:17.233,1782403757233,trial_01,human_approaching,STILL,PIR_REMOVED,128.7,BREACH_VERIFIED,0.595,884118,0,1,4,26.4,59.48,0,"STILL,PIR_REMOVED,128.7,BREACH_VERIFIED,0.595,884118,0,1,4,26.4,59.48,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,128.7,1,1,0,59.48,26.4
2026-06-25T21:39:17.608,1782403757608,trial_01,human_approaching,STILL,PIR_REMOVED,88.8,BREACH_VERIFIED,1.106,884478,0,1,4,39.8,110.63,0,"STILL,PIR_REMOVED,88.8,BREACH_VERIFIED,1.106,884478,0,1,4,39.8,110.63,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,88.8,1,1,0,110.63,39.8
2026-06-25T21:39:17.923,1782403757923,trial_01,human_approaching,STILL,PIR_REMOVED,79.9,BREACH_VERIFIED,0.257,884826,0,1,4,9.0,25.73,0,"STILL,PIR_REMOVED,79.9,BREACH_VERIFIED,0.257,884826,0,1,4,9.0,25.73,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,79.9,1,1,0,25.73,9.0
2026-06-25T21:39:18.189,1782403758189,trial_01,human_approaching,STILL,PIR_REMOVED,59.0,BREACH_VERIFIED,0.604,885172,0,1,4,20.9,60.4,0,"STILL,PIR_REMOVED,59.0,BREACH_VERIFIED,0.604,885172,0,1,4,20.9,60.40,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,59.0,1,1,0,60.4,20.9
2026-06-25T21:39:18.839,1782403758839,trial_01,human_approaching,STILL,PIR_REMOVED,59.0,STATIC_OBJECT_NEAR,0.0,885510,0,1,2,0.0,0.0,0,"STILL,PIR_REMOVED,59.0,STATIC_OBJECT_NEAR,0.000,885510,0,1,2,0.0,0.00,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,59.0,1,1,0,0.0,0.0
2026-06-25T21:39:18.980,1782403758980,trial_01,human_approaching,STILL,PIR_REMOVED,198.6,SECURE,-4.131,885848,0,1,0,-139.6,-413.06,0,"STILL,PIR_REMOVED,198.6,SECURE,-4.131,885848,0,1,0,-139.6,-413.06,0",human_approaching_trial_01_20260625_213841.csv,human_approaching,human_intrusion,198.6,1,0,0,413.06,139.6
